Sr No.,"Date of
Encashment",Name of the Political Party,"Account no. of
Political Party","Bond
Number",Denominations
14664,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14528,"10,00,000"
14665,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14520,"10,00,000"
14666,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14549,"10,00,000"
14667,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14522,"10,00,000"
14668,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14516,"10,00,000"
14669,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14551,"10,00,000"
14670,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14557,"10,00,000"
14671,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14555,"10,00,000"
14672,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14559,"10,00,000"
14673,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14553,"10,00,000"
14674,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14536,"10,00,000"
14675,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14561,"10,00,000"
14676,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14538,"10,00,000"
14677,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14532,"10,00,000"
14678,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14530,"10,00,000"
14679,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14847,"10,00,000"
14680,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14849,"10,00,000"
14681,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14534,"10,00,000"
14682,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14556,"10,00,000"
14683,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14558,"10,00,000"
14684,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14550,"10,00,000"
14685,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14552,"10,00,000"
14686,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14554,"10,00,000"
14687,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14542,"10,00,000"
14688,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14546,"10,00,000"
14689,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14548,"10,00,000"
14690,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14540,"10,00,000"
14691,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14544,"10,00,000"
14692,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14560,"10,00,000"
14693,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14562,"10,00,000"
14694,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14564,"10,00,000"
14695,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14568,"10,00,000"
14696,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14566,"10,00,000"
14697,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14563,"10,00,000"
14698,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14565,"10,00,000"
14699,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14575,"10,00,000"
14700,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14571,"10,00,000"
14701,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14567,"10,00,000"
14702,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14569,"10,00,000"
14703,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14573,"10,00,000"
14704,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14578,"10,00,000"
14705,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14570,"10,00,000"
14706,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14580,"10,00,000"
14707,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14572,"10,00,000"
14708,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14574,"10,00,000"
14709,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14576,"10,00,000"
14710,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14582,"10,00,000"
14711,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,13366,"10,00,000"
14712,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,13372,"10,00,000"
14713,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,13376,"10,00,000"
14714,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,13368,"10,00,000"
14715,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,13380,"10,00,000"
14716,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,13386,"10,00,000"
14717,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,13392,"10,00,000"
14718,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,13374,"10,00,000"
14719,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,13370,"10,00,000"
14720,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,13382,"10,00,000"
14721,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,13364,"10,00,000"
14722,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,13378,"10,00,000"
14723,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,13384,"10,00,000"
14724,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,13388,"10,00,000"
14725,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,13390,"10,00,000"
14726,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,13381,"10,00,000"
14727,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,13375,"10,00,000"
14728,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,13393,"10,00,000"
14729,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,13387,"10,00,000"
14730,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,13383,"10,00,000"
14731,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,13379,"10,00,000"
14732,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,13389,"10,00,000"
14733,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,13391,"10,00,000"
14734,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,13385,"10,00,000"
14735,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,13377,"10,00,000"
14736,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14017,"10,00,000"
14737,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14019,"10,00,000"
14738,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14024,"10,00,000"
14739,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14026,"10,00,000"
14740,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14028,"10,00,000"
14741,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14620,"10,00,000"
14742,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14622,"10,00,000"
14743,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14036,"10,00,000"
14744,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14044,"10,00,000"
14745,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14038,"10,00,000"
14746,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14052,"10,00,000"
14747,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14048,"10,00,000"
14748,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14040,"10,00,000"
14749,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14054,"10,00,000"
14750,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14046,"10,00,000"
14751,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14030,"10,00,000"
14752,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14042,"10,00,000"
14753,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14058,"10,00,000"
14754,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14050,"10,00,000"
14755,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14056,"10,00,000"
14756,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,28729,"1,00,000"
14757,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,28733,"1,00,000"
14758,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,28755,"1,00,000"
14759,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,28735,"1,00,000"
14760,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,28745,"1,00,000"
14761,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,28737,"1,00,000"
14762,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,28743,"1,00,000"
14763,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,28757,"1,00,000"
14764,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,28751,"1,00,000"
14765,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,28731,"1,00,000"
14766,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,28747,"1,00,000"
14767,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,28741,"1,00,000"
14768,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,28749,"1,00,000"
14769,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,28753,"1,00,000"
14770,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,28739,"1,00,000"
14771,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,28765,"1,00,000"
14772,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,28767,"1,00,000"
14773,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,28761,"1,00,000"
14774,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,28759,"1,00,000"
14775,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,28763,"1,00,000"
14776,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,28775,"1,00,000"
14777,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,28777,"1,00,000"
14778,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,28773,"1,00,000"
14779,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,28769,"1,00,000"
14780,18/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,28771,"1,00,000"
14781,18/Apr/2023,BHARAT RASHTRA SAMITHI,*******7477,14555,"1,00,00,000"
14782,18/Apr/2023,BHARATIYA JANATA PARTY,*******8244,6055,"1,00,00,000"
14783,18/Apr/2023,BHARATIYA JANATA PARTY,*******8244,6059,"1,00,00,000"
14784,18/Apr/2023,BHARATIYA JANATA PARTY,*******8244,6061,"1,00,00,000"
14785,18/Apr/2023,BHARATIYA JANATA PARTY,*******8244,6057,"1,00,00,000"
14786,18/Apr/2023,BHARATIYA JANATA PARTY,*******8244,6063,"1,00,00,000"
14787,18/Apr/2023,BHARATIYA JANATA PARTY,*******8244,9459,"10,00,000"
14788,18/Apr/2023,BHARATIYA JANATA PARTY,*******8244,9499,"10,00,000"
14789,18/Apr/2023,BHARATIYA JANATA PARTY,*******8244,9489,"10,00,000"
14790,18/Apr/2023,BHARATIYA JANATA PARTY,*******8244,2405,"10,00,000"
14791,18/Apr/2023,BHARATIYA JANATA PARTY,*******8244,2441,"10,00,000"
14792,18/Apr/2023,BHARATIYA JANATA PARTY,*******8244,2415,"10,00,000"
14793,18/Apr/2023,BHARATIYA JANATA PARTY,*******8244,9487,"10,00,000"
14794,18/Apr/2023,BHARATIYA JANATA PARTY,*******8244,2451,"10,00,000"
14795,18/Apr/2023,BHARATIYA JANATA PARTY,*******8244,9461,"10,00,000"
14796,18/Apr/2023,BHARATIYA JANATA PARTY,*******8244,2417,"10,00,000"
14797,18/Apr/2023,BHARATIYA JANATA PARTY,*******8244,9465,"10,00,000"
14798,18/Apr/2023,BHARATIYA JANATA PARTY,*******8244,2443,"10,00,000"
14799,18/Apr/2023,BHARATIYA JANATA PARTY,*******8244,2433,"10,00,000"
14800,18/Apr/2023,BHARATIYA JANATA PARTY,*******8244,9453,"10,00,000"
14801,18/Apr/2023,BHARATIYA JANATA PARTY,*******8244,9455,"10,00,000"
14802,18/Apr/2023,BHARATIYA JANATA PARTY,*******8244,9457,"10,00,000"
14803,18/Apr/2023,BHARATIYA JANATA PARTY,*******8244,9473,"10,00,000"
14804,18/Apr/2023,BHARATIYA JANATA PARTY,*******8244,9467,"10,00,000"
14805,18/Apr/2023,BHARATIYA JANATA PARTY,*******8244,9485,"10,00,000"
14806,18/Apr/2023,BHARATIYA JANATA PARTY,*******8244,2447,"10,00,000"
14807,18/Apr/2023,BHARATIYA JANATA PARTY,*******8244,2439,"10,00,000"
14808,18/Apr/2023,BHARATIYA JANATA PARTY,*******8244,2437,"10,00,000"
14809,18/Apr/2023,BHARATIYA JANATA PARTY,*******8244,9483,"10,00,000"
14810,18/Apr/2023,BHARATIYA JANATA PARTY,*******8244,2409,"10,00,000"
14811,18/Apr/2023,BHARATIYA JANATA PARTY,*******8244,2425,"10,00,000"
14812,18/Apr/2023,BHARATIYA JANATA PARTY,*******8244,2435,"10,00,000"
14813,18/Apr/2023,BHARATIYA JANATA PARTY,*******8244,9497,"10,00,000"
14814,18/Apr/2023,BHARATIYA JANATA PARTY,*******8244,2403,"10,00,000"
14815,18/Apr/2023,BHARATIYA JANATA PARTY,*******8244,9491,"10,00,000"
14816,18/Apr/2023,BHARATIYA JANATA PARTY,*******8244,2407,"10,00,000"
14817,18/Apr/2023,BHARATIYA JANATA PARTY,*******8244,2423,"10,00,000"
14818,18/Apr/2023,BHARATIYA JANATA PARTY,*******8244,9495,"10,00,000"
14819,18/Apr/2023,BHARATIYA JANATA PARTY,*******8244,2411,"10,00,000"
14820,18/Apr/2023,BHARATIYA JANATA PARTY,*******8244,9493,"10,00,000"
14821,18/Apr/2023,BHARATIYA JANATA PARTY,*******8244,2429,"10,00,000"
14822,18/Apr/2023,BHARATIYA JANATA PARTY,*******8244,9481,"10,00,000"
14823,18/Apr/2023,BHARATIYA JANATA PARTY,*******8244,2445,"10,00,000"
14824,18/Apr/2023,BHARATIYA JANATA PARTY,*******8244,9471,"10,00,000"
14825,18/Apr/2023,BHARATIYA JANATA PARTY,*******8244,2413,"10,00,000"
14826,18/Apr/2023,BHARATIYA JANATA PARTY,*******8244,2401,"10,00,000"
14827,18/Apr/2023,BHARATIYA JANATA PARTY,*******8244,9469,"10,00,000"
14828,18/Apr/2023,BHARATIYA JANATA PARTY,*******8244,2449,"10,00,000"
14829,18/Apr/2023,BHARATIYA JANATA PARTY,*******8244,9475,"10,00,000"
14830,18/Apr/2023,BHARATIYA JANATA PARTY,*******8244,2427,"10,00,000"
14831,18/Apr/2023,BHARATIYA JANATA PARTY,*******8244,2419,"10,00,000"
14832,18/Apr/2023,BHARATIYA JANATA PARTY,*******8244,2431,"10,00,000"
14833,18/Apr/2023,BHARATIYA JANATA PARTY,*******8244,9477,"10,00,000"
14834,18/Apr/2023,BHARATIYA JANATA PARTY,*******8244,2421,"10,00,000"
14835,18/Apr/2023,BHARATIYA JANATA PARTY,*******8244,9479,"10,00,000"
14836,18/Apr/2023,BHARATIYA JANATA PARTY,*******8244,9463,"10,00,000"
14837,18/Apr/2023,JANATA DAL ( SECULAR ),*******3286,12974,"1,00,00,000"
14838,18/Apr/2023,JANATA DAL ( SECULAR ),*******3286,12970,"1,00,00,000"
14839,18/Apr/2023,JANATA DAL ( SECULAR ),*******3286,12976,"1,00,00,000"
14840,18/Apr/2023,JANATA DAL ( SECULAR ),*******3286,12972,"1,00,00,000"
14841,18/Apr/2023,JANATA DAL ( SECULAR ),*******3286,12978,"1,00,00,000"
14842,18/Apr/2023,JANATA DAL ( SECULAR ),*******3286,12979,"1,00,00,000"
14843,18/Apr/2023,JANATA DAL ( SECULAR ),*******3286,12977,"1,00,00,000"
14844,18/Apr/2023,JANATA DAL ( SECULAR ),*******3286,12975,"1,00,00,000"
14845,18/Apr/2023,JANATA DAL ( SECULAR ),*******3286,12973,"1,00,00,000"
14846,18/Apr/2023,JANATA DAL ( SECULAR ),*******3286,12971,"1,00,00,000"
14847,18/Apr/2023,JANATA DAL ( SECULAR ),*******3286,14329,"1,00,00,000"
14848,18/Apr/2023,JANATA DAL ( SECULAR ),*******3286,14325,"1,00,00,000"
14849,18/Apr/2023,JANATA DAL ( SECULAR ),*******3286,14323,"1,00,00,000"
14850,18/Apr/2023,JANATA DAL ( SECULAR ),*******3286,14321,"1,00,00,000"
14851,18/Apr/2023,JANATA DAL ( SECULAR ),*******3286,14327,"1,00,00,000"
14852,18/Apr/2023,JANATA DAL ( SECULAR ),*******3286,14472,"1,00,00,000"
14853,18/Apr/2023,JANATA DAL ( SECULAR ),*******3286,14476,"1,00,00,000"
14854,18/Apr/2023,JANATA DAL ( SECULAR ),*******3286,14468,"1,00,00,000"
14855,18/Apr/2023,JANATA DAL ( SECULAR ),*******3286,14482,"1,00,00,000"
14856,18/Apr/2023,JANATA DAL ( SECULAR ),*******3286,14480,"1,00,00,000"
14857,18/Apr/2023,JANATA DAL ( SECULAR ),*******3286,14474,"1,00,00,000"
14858,18/Apr/2023,JANATA DAL ( SECULAR ),*******3286,14470,"1,00,00,000"
14859,18/Apr/2023,JANATA DAL ( SECULAR ),*******3286,14486,"1,00,00,000"
14860,18/Apr/2023,JANATA DAL ( SECULAR ),*******3286,14478,"1,00,00,000"
14861,18/Apr/2023,JANATA DAL ( SECULAR ),*******3286,14484,"1,00,00,000"
14862,18/Apr/2023,JANATA DAL ( SECULAR ),*******3286,14545,"1,00,00,000"
14863,18/Apr/2023,JANATA DAL ( SECULAR ),*******3286,14549,"1,00,00,000"
14864,18/Apr/2023,JANATA DAL ( SECULAR ),*******3286,14547,"1,00,00,000"
14865,18/Apr/2023,JANATA DAL ( SECULAR ),*******3286,14506,"1,00,00,000"
14866,18/Apr/2023,JANATA DAL ( SECULAR ),*******3286,14508,"1,00,00,000"
14867,18/Apr/2023,JANATA DAL ( SECULAR ),*******3286,14516,"1,00,00,000"
14868,18/Apr/2023,JANATA DAL ( SECULAR ),*******3286,14512,"1,00,00,000"
14869,18/Apr/2023,JANATA DAL ( SECULAR ),*******3286,14514,"1,00,00,000"
14870,18/Apr/2023,JANATA DAL ( SECULAR ),*******3286,14518,"1,00,00,000"
14871,18/Apr/2023,JANATA DAL ( SECULAR ),*******3286,14520,"1,00,00,000"
14872,18/Apr/2023,JANATA DAL ( SECULAR ),*******3286,14522,"1,00,00,000"
14873,18/Apr/2023,JANATA DAL ( SECULAR ),*******3286,14504,"1,00,00,000"
14874,18/Apr/2023,JANATA DAL ( SECULAR ),*******3286,14510,"1,00,00,000"
14875,18/Apr/2023,JANATA DAL ( SECULAR ),*******3286,14553,"1,00,00,000"
14876,18/Apr/2023,JANATA DAL ( SECULAR ),*******3286,14551,"1,00,00,000"
14877,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,12717,"1,00,00,000"
14878,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,11691,"1,00,00,000"
14879,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,12721,"1,00,00,000"
14880,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,12725,"1,00,00,000"
14881,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,11689,"1,00,00,000"
14882,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,12719,"1,00,00,000"
14883,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,12723,"1,00,00,000"
14884,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,11693,"1,00,00,000"
14885,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,11695,"1,00,00,000"
14886,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,11697,"1,00,00,000"
14887,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,13708,"1,00,00,000"
14888,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,13772,"1,00,00,000"
14889,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,13798,"1,00,00,000"
14890,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,13714,"1,00,00,000"
14891,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,13718,"1,00,00,000"
14892,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,13716,"1,00,00,000"
14893,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,13782,"1,00,00,000"
14894,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,13704,"1,00,00,000"
14895,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,13710,"1,00,00,000"
14896,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,13696,"1,00,00,000"
14897,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14926,"1,00,00,000"
14898,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,13752,"1,00,00,000"
14899,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,13720,"1,00,00,000"
14900,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,13734,"1,00,00,000"
14901,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,13738,"1,00,00,000"
14902,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,13768,"1,00,00,000"
14903,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,13794,"1,00,00,000"
14904,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,13796,"1,00,00,000"
14905,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,13800,"1,00,00,000"
14906,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14928,"1,00,00,000"
14907,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,13778,"1,00,00,000"
14908,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,13742,"1,00,00,000"
14909,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14936,"1,00,00,000"
14910,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,13694,"1,00,00,000"
14911,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,13740,"1,00,00,000"
14912,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,13780,"1,00,00,000"
14913,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,13748,"1,00,00,000"
14914,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14930,"1,00,00,000"
14915,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,13732,"1,00,00,000"
14916,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,13774,"1,00,00,000"
14917,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,13728,"1,00,00,000"
14918,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,13726,"1,00,00,000"
14919,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,13776,"1,00,00,000"
14920,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,13750,"1,00,00,000"
14921,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,13790,"1,00,00,000"
14922,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,13766,"1,00,00,000"
14923,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14934,"1,00,00,000"
14924,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,13724,"1,00,00,000"
14925,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,13730,"1,00,00,000"
14926,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,13702,"1,00,00,000"
14927,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,13722,"1,00,00,000"
14928,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,13746,"1,00,00,000"
14929,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14932,"1,00,00,000"
14930,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,13792,"1,00,00,000"
14931,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,13706,"1,00,00,000"
14932,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,13764,"1,00,00,000"
14933,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,13712,"1,00,00,000"
14934,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,13744,"1,00,00,000"
14935,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,13770,"1,00,00,000"
14936,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,13736,"1,00,00,000"
14937,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14585,"10,00,000"
14938,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14583,"10,00,000"
14939,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14581,"10,00,000"
14940,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14577,"10,00,000"
14941,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14579,"10,00,000"
14942,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14586,"10,00,000"
14943,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14590,"10,00,000"
14944,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14588,"10,00,000"
14945,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14584,"10,00,000"
14946,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14592,"10,00,000"
14947,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14587,"10,00,000"
14948,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14589,"10,00,000"
14949,19/Apr/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,14595,"10,00,000"
