Sr No.,Reference No (URN),"Date of
Purchase",Name of the Purchaser,"Bond
Number",Denominations
16332,00847202310120000003424,12/Oct/2023,HETERO LABS LIMITED,16084,"1,00,00,000"
16333,00847202310120000003424,12/Oct/2023,HETERO LABS LIMITED,16080,"1,00,00,000"
16334,00691202310120000003412,12/Oct/2023,HORIZON MEDICAL SUPPLIES,14050,"1,00,00,000"
16335,00691202310120000003412,12/Oct/2023,HORIZON MEDICAL SUPPLIES,14048,"1,00,00,000"
16336,00691202310120000003412,12/Oct/2023,HORIZON MEDICAL SUPPLIES,14054,"1,00,00,000"
16337,00691202310120000003412,12/Oct/2023,HORIZON MEDICAL SUPPLIES,14052,"1,00,00,000"
16338,00691202310120000003440,12/Oct/2023,JINDAL SAW LIMITED,14088,"1,00,00,000"
16339,00691202310120000003440,12/Oct/2023,JINDAL SAW LIMITED,14066,"1,00,00,000"
16340,00691202310120000003440,12/Oct/2023,JINDAL SAW LIMITED,14060,"1,00,00,000"
16341,00691202310120000003440,12/Oct/2023,JINDAL SAW LIMITED,14072,"1,00,00,000"
16342,00691202310120000003440,12/Oct/2023,JINDAL SAW LIMITED,14070,"1,00,00,000"
16343,00691202310120000003440,12/Oct/2023,JINDAL SAW LIMITED,14094,"1,00,00,000"
16344,00691202310120000003440,12/Oct/2023,JINDAL SAW LIMITED,14092,"1,00,00,000"
16345,00691202310120000003440,12/Oct/2023,JINDAL SAW LIMITED,14082,"1,00,00,000"
16346,00691202310120000003440,12/Oct/2023,JINDAL SAW LIMITED,14086,"1,00,00,000"
16347,00691202310120000003440,12/Oct/2023,JINDAL SAW LIMITED,14090,"1,00,00,000"
16348,00691202310120000003440,12/Oct/2023,JINDAL SAW LIMITED,14074,"1,00,00,000"
16349,00691202310120000003440,12/Oct/2023,JINDAL SAW LIMITED,14078,"1,00,00,000"
16350,00691202310120000003440,12/Oct/2023,JINDAL SAW LIMITED,14062,"1,00,00,000"
16351,00691202310120000003440,12/Oct/2023,JINDAL SAW LIMITED,14098,"1,00,00,000"
16352,00691202310120000003440,12/Oct/2023,JINDAL SAW LIMITED,14084,"1,00,00,000"
16353,00691202310120000003440,12/Oct/2023,JINDAL SAW LIMITED,14080,"1,00,00,000"
16354,00691202310120000003440,12/Oct/2023,JINDAL SAW LIMITED,14076,"1,00,00,000"
16355,00691202310120000003440,12/Oct/2023,JINDAL SAW LIMITED,14064,"1,00,00,000"
16356,00691202310120000003440,12/Oct/2023,JINDAL SAW LIMITED,14096,"1,00,00,000"
16357,00691202310120000003440,12/Oct/2023,JINDAL SAW LIMITED,14068,"1,00,00,000"
16358,00691202310120000003419,12/Oct/2023,JK LAKSHMI CEMENT LIMITED,14056,"1,00,00,000"
16359,00691202310120000003419,12/Oct/2023,JK LAKSHMI CEMENT LIMITED,14058,"1,00,00,000"
16360,00001202310120000003417,12/Oct/2023,KISHAN F.L. BOND HOUSE,16310,"1,00,00,000"
16361,00001202310120000003417,12/Oct/2023,KISHAN F.L. BOND HOUSE,15680,"10,00,000"
16362,00001202310120000003417,12/Oct/2023,KISHAN F.L. BOND HOUSE,15682,"10,00,000"
16363,00001202310120000003417,12/Oct/2023,KISHAN F.L. BOND HOUSE,15676,"10,00,000"
16364,00001202310120000003417,12/Oct/2023,KISHAN F.L. BOND HOUSE,15674,"10,00,000"
16365,00001202310120000003417,12/Oct/2023,KISHAN F.L. BOND HOUSE,15684,"10,00,000"
16366,00001202310120000003417,12/Oct/2023,KISHAN F.L. BOND HOUSE,15678,"10,00,000"
16367,00001202310120000003417,12/Oct/2023,KISHAN F.L. BOND HOUSE,15672,"10,00,000"
16368,00941202310120000003413,12/Oct/2023,KITEX CHILDRENSWEAR LTD,1457,"1,00,00,000"
16369,00941202310120000003413,12/Oct/2023,KITEX CHILDRENSWEAR LTD,1455,"1,00,00,000"
16370,00941202310120000003413,12/Oct/2023,KITEX CHILDRENSWEAR LTD,1459,"1,00,00,000"
16371,00941202310120000003413,12/Oct/2023,KITEX CHILDRENSWEAR LTD,1453,"1,00,00,000"
16372,00941202310120000003418,12/Oct/2023,KITEX GARMENTS LIMITED,1463,"1,00,00,000"
16373,00941202310120000003418,12/Oct/2023,KITEX GARMENTS LIMITED,1461,"1,00,00,000"
16374,00941202310120000003418,12/Oct/2023,KITEX GARMENTS LIMITED,1469,"1,00,00,000"
16375,00941202310120000003418,12/Oct/2023,KITEX GARMENTS LIMITED,1467,"1,00,00,000"
16376,00941202310120000003418,12/Oct/2023,KITEX GARMENTS LIMITED,1465,"1,00,00,000"
16377,00941202310120000003418,12/Oct/2023,KITEX GARMENTS LIMITED,1471,"1,00,00,000"
16378,00300202310120000003422,12/Oct/2023,L7 HITECH PRIVATE LIMITED,16569,"1,00,00,000"
16379,00300202310120000003422,12/Oct/2023,L7 HITECH PRIVATE LIMITED,16577,"1,00,00,000"
16380,00300202310120000003422,12/Oct/2023,L7 HITECH PRIVATE LIMITED,16565,"1,00,00,000"
16381,00300202310120000003422,12/Oct/2023,L7 HITECH PRIVATE LIMITED,16567,"1,00,00,000"
16382,00300202310120000003422,12/Oct/2023,L7 HITECH PRIVATE LIMITED,16573,"1,00,00,000"
16383,00300202310120000003422,12/Oct/2023,L7 HITECH PRIVATE LIMITED,16563,"1,00,00,000"
16384,00300202310120000003422,12/Oct/2023,L7 HITECH PRIVATE LIMITED,16571,"1,00,00,000"
16385,00300202310120000003422,12/Oct/2023,L7 HITECH PRIVATE LIMITED,16575,"1,00,00,000"
16386,00847202310120000003433,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16170,"1,00,00,000"
16387,00847202310120000003433,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16136,"1,00,00,000"
16388,00847202310120000003433,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16174,"1,00,00,000"
16389,00847202310120000003433,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16184,"1,00,00,000"
16390,00847202310120000003433,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16150,"1,00,00,000"
16391,00847202310120000003433,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16142,"1,00,00,000"
16392,00847202310120000003433,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16148,"1,00,00,000"
16393,00847202310120000003433,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16146,"1,00,00,000"
16394,00847202310120000003433,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16130,"1,00,00,000"
16395,00847202310120000003433,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16152,"1,00,00,000"
16396,00847202310120000003433,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16098,"1,00,00,000"
16397,00847202310120000003433,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16168,"1,00,00,000"
16398,00847202310120000003433,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16156,"1,00,00,000"
16399,00847202310120000003433,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16162,"1,00,00,000"
16400,00847202310120000003433,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16109,"1,00,00,000"
16401,00847202310120000003433,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16154,"1,00,00,000"
16402,00847202310120000003433,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16176,"1,00,00,000"
16403,00847202310120000003433,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16096,"1,00,00,000"
16404,00847202310120000003433,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16116,"1,00,00,000"
16405,00847202310120000003433,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16182,"1,00,00,000"
16406,00847202310120000003433,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16100,"1,00,00,000"
16407,00847202310120000003433,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16114,"1,00,00,000"
16408,00847202310120000003433,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16122,"1,00,00,000"
16409,00847202310120000003433,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16134,"1,00,00,000"
16410,00847202310120000003433,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16160,"1,00,00,000"
16411,00847202310120000003433,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16144,"1,00,00,000"
16412,00847202310120000003433,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16140,"1,00,00,000"
16413,00847202310120000003433,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16111,"1,00,00,000"
16414,00847202310120000003433,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16178,"1,00,00,000"
16415,00847202310120000003433,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16101,"1,00,00,000"
16416,00847202310120000003433,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16107,"1,00,00,000"
16417,00847202310120000003433,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16138,"1,00,00,000"
16418,00847202310120000003433,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16103,"1,00,00,000"
16419,00847202310120000003433,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16090,"1,00,00,000"
16420,00847202310120000003433,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16186,"1,00,00,000"
16421,00847202310120000003433,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16124,"1,00,00,000"
16422,00847202310120000003433,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16166,"1,00,00,000"
16423,00847202310120000003433,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16092,"1,00,00,000"
16424,00847202310120000003433,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16120,"1,00,00,000"
16425,00847202310120000003433,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16094,"1,00,00,000"
16426,00847202310120000003433,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16158,"1,00,00,000"
16427,00847202310120000003433,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16126,"1,00,00,000"
16428,00847202310120000003433,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16172,"1,00,00,000"
16429,00847202310120000003433,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16128,"1,00,00,000"
16430,00847202310120000003433,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16088,"1,00,00,000"
16431,00847202310120000003433,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16105,"1,00,00,000"
16432,00847202310120000003433,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16180,"1,00,00,000"
16433,00847202310120000003433,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16164,"1,00,00,000"
16434,00847202310120000003433,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16132,"1,00,00,000"
16435,00847202310120000003433,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16118,"1,00,00,000"
16436,00847202310120000003435,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16185,"1,00,00,000"
16437,00847202310120000003435,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16193,"1,00,00,000"
16438,00847202310120000003435,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16163,"1,00,00,000"
16439,00847202310120000003435,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16179,"1,00,00,000"
16440,00847202310120000003435,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16161,"1,00,00,000"
16441,00847202310120000003435,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16169,"1,00,00,000"
16442,00847202310120000003435,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16199,"1,00,00,000"
16443,00847202310120000003435,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16106,"1,00,00,000"
16444,00847202310120000003435,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16203,"1,00,00,000"
16445,00847202310120000003435,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16112,"1,00,00,000"
16446,00847202310120000003435,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16167,"1,00,00,000"
16447,00847202310120000003435,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16155,"1,00,00,000"
16448,00847202310120000003435,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16191,"1,00,00,000"
16449,00847202310120000003435,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16201,"1,00,00,000"
16450,00847202310120000003435,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16099,"1,00,00,000"
16451,00847202310120000003435,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16151,"1,00,00,000"
16452,00847202310120000003435,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16102,"1,00,00,000"
16453,00847202310120000003435,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16113,"1,00,00,000"
16454,00847202310120000003435,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16125,"1,00,00,000"
16455,00847202310120000003435,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16137,"1,00,00,000"
16456,00847202310120000003435,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16133,"1,00,00,000"
16457,00847202310120000003435,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16159,"1,00,00,000"
16458,00847202310120000003435,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16175,"1,00,00,000"
16459,00847202310120000003435,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16127,"1,00,00,000"
16460,00847202310120000003435,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16139,"1,00,00,000"
16461,00847202310120000003435,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16171,"1,00,00,000"
16462,00847202310120000003435,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16143,"1,00,00,000"
16463,00847202310120000003435,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16147,"1,00,00,000"
16464,00847202310120000003435,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16173,"1,00,00,000"
16465,00847202310120000003435,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16177,"1,00,00,000"
16466,00847202310120000003435,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16093,"1,00,00,000"
16467,00847202310120000003435,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16117,"1,00,00,000"
16468,00847202310120000003435,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16131,"1,00,00,000"
16469,00847202310120000003435,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16135,"1,00,00,000"
16470,00847202310120000003435,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16207,"1,00,00,000"
16471,00847202310120000003435,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16157,"1,00,00,000"
16472,00847202310120000003435,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16149,"1,00,00,000"
16473,00847202310120000003435,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16165,"1,00,00,000"
16474,00847202310120000003435,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16089,"1,00,00,000"
16475,00847202310120000003435,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16145,"1,00,00,000"
16476,00847202310120000003435,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16187,"1,00,00,000"
16477,00847202310120000003435,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16108,"1,00,00,000"
16478,00847202310120000003435,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16121,"1,00,00,000"
16479,00847202310120000003435,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16123,"1,00,00,000"
16480,00847202310120000003435,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16195,"1,00,00,000"
16481,00847202310120000003435,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16091,"1,00,00,000"
16482,00847202310120000003435,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16104,"1,00,00,000"
16483,00847202310120000003435,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16095,"1,00,00,000"
16484,00847202310120000003435,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16115,"1,00,00,000"
16485,00847202310120000003435,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16129,"1,00,00,000"
16486,00847202310120000003435,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16153,"1,00,00,000"
16487,00847202310120000003435,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16189,"1,00,00,000"
16488,00847202310120000003435,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16205,"1,00,00,000"
16489,00847202310120000003435,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16181,"1,00,00,000"
16490,00847202310120000003435,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16097,"1,00,00,000"
16491,00847202310120000003435,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16110,"1,00,00,000"
16492,00847202310120000003435,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16197,"1,00,00,000"
16493,00847202310120000003435,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16183,"1,00,00,000"
16494,00847202310120000003435,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16141,"1,00,00,000"
16495,00847202310120000003435,12/Oct/2023,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,16119,"1,00,00,000"
16496,00001202310120000003430,12/Oct/2023,MKJ ENTERPRISES LIMITED,16324,"1,00,00,000"
16497,00001202310120000003430,12/Oct/2023,MKJ ENTERPRISES LIMITED,16446,"1,00,00,000"
16498,00001202310120000003430,12/Oct/2023,MKJ ENTERPRISES LIMITED,16409,"1,00,00,000"
16499,00001202310120000003430,12/Oct/2023,MKJ ENTERPRISES LIMITED,16312,"1,00,00,000"
16500,00001202310120000003430,12/Oct/2023,MKJ ENTERPRISES LIMITED,16432,"1,00,00,000"
16501,00001202310120000003430,12/Oct/2023,MKJ ENTERPRISES LIMITED,16320,"1,00,00,000"
16502,00001202310120000003430,12/Oct/2023,MKJ ENTERPRISES LIMITED,16440,"1,00,00,000"
16503,00001202310120000003430,12/Oct/2023,MKJ ENTERPRISES LIMITED,16444,"1,00,00,000"
16504,00001202310120000003430,12/Oct/2023,MKJ ENTERPRISES LIMITED,16426,"1,00,00,000"
16505,00001202310120000003430,12/Oct/2023,MKJ ENTERPRISES LIMITED,16428,"1,00,00,000"
16506,00001202310120000003430,12/Oct/2023,MKJ ENTERPRISES LIMITED,16436,"1,00,00,000"
16507,00001202310120000003430,12/Oct/2023,MKJ ENTERPRISES LIMITED,16314,"1,00,00,000"
16508,00001202310120000003430,12/Oct/2023,MKJ ENTERPRISES LIMITED,16438,"1,00,00,000"
16509,00001202310120000003430,12/Oct/2023,MKJ ENTERPRISES LIMITED,16450,"1,00,00,000"
16510,00001202310120000003430,12/Oct/2023,MKJ ENTERPRISES LIMITED,16322,"1,00,00,000"
16511,00001202310120000003430,12/Oct/2023,MKJ ENTERPRISES LIMITED,16405,"1,00,00,000"
16512,00001202310120000003430,12/Oct/2023,MKJ ENTERPRISES LIMITED,16316,"1,00,00,000"
16513,00001202310120000003430,12/Oct/2023,MKJ ENTERPRISES LIMITED,16434,"1,00,00,000"
16514,00001202310120000003430,12/Oct/2023,MKJ ENTERPRISES LIMITED,16401,"1,00,00,000"
16515,00001202310120000003430,12/Oct/2023,MKJ ENTERPRISES LIMITED,16430,"1,00,00,000"
16516,00001202310120000003430,12/Oct/2023,MKJ ENTERPRISES LIMITED,16318,"1,00,00,000"
16517,00001202310120000003430,12/Oct/2023,MKJ ENTERPRISES LIMITED,16442,"1,00,00,000"
16518,00001202310120000003430,12/Oct/2023,MKJ ENTERPRISES LIMITED,16407,"1,00,00,000"
16519,00001202310120000003430,12/Oct/2023,MKJ ENTERPRISES LIMITED,16403,"1,00,00,000"
16520,00001202310120000003430,12/Oct/2023,MKJ ENTERPRISES LIMITED,16448,"1,00,00,000"
16521,00001202310120000003430,12/Oct/2023,MKJ ENTERPRISES LIMITED,15721,"10,00,000"
16522,00001202310120000003430,12/Oct/2023,MKJ ENTERPRISES LIMITED,15725,"10,00,000"
16523,00001202310120000003430,12/Oct/2023,MKJ ENTERPRISES LIMITED,15707,"10,00,000"
16524,00001202310120000003430,12/Oct/2023,MKJ ENTERPRISES LIMITED,15735,"10,00,000"
16525,00001202310120000003430,12/Oct/2023,MKJ ENTERPRISES LIMITED,15701,"10,00,000"
16526,00001202310120000003430,12/Oct/2023,MKJ ENTERPRISES LIMITED,15711,"10,00,000"
16527,00001202310120000003430,12/Oct/2023,MKJ ENTERPRISES LIMITED,15695,"10,00,000"
16528,00001202310120000003430,12/Oct/2023,MKJ ENTERPRISES LIMITED,15731,"10,00,000"
16529,00001202310120000003430,12/Oct/2023,MKJ ENTERPRISES LIMITED,15713,"10,00,000"
16530,00001202310120000003430,12/Oct/2023,MKJ ENTERPRISES LIMITED,15727,"10,00,000"
16531,00001202310120000003430,12/Oct/2023,MKJ ENTERPRISES LIMITED,15733,"10,00,000"
16532,00001202310120000003430,12/Oct/2023,MKJ ENTERPRISES LIMITED,15743,"10,00,000"
16533,00001202310120000003430,12/Oct/2023,MKJ ENTERPRISES LIMITED,15747,"10,00,000"
16534,00001202310120000003430,12/Oct/2023,MKJ ENTERPRISES LIMITED,15689,"10,00,000"
16535,00001202310120000003430,12/Oct/2023,MKJ ENTERPRISES LIMITED,15703,"10,00,000"
16536,00001202310120000003430,12/Oct/2023,MKJ ENTERPRISES LIMITED,15717,"10,00,000"
16537,00001202310120000003430,12/Oct/2023,MKJ ENTERPRISES LIMITED,15691,"10,00,000"
16538,00001202310120000003430,12/Oct/2023,MKJ ENTERPRISES LIMITED,15699,"10,00,000"
16539,00001202310120000003430,12/Oct/2023,MKJ ENTERPRISES LIMITED,15723,"10,00,000"
16540,00001202310120000003430,12/Oct/2023,MKJ ENTERPRISES LIMITED,15739,"10,00,000"
16541,00001202310120000003430,12/Oct/2023,MKJ ENTERPRISES LIMITED,15715,"10,00,000"
16542,00001202310120000003430,12/Oct/2023,MKJ ENTERPRISES LIMITED,15741,"10,00,000"
16543,00001202310120000003430,12/Oct/2023,MKJ ENTERPRISES LIMITED,15709,"10,00,000"
16544,00001202310120000003430,12/Oct/2023,MKJ ENTERPRISES LIMITED,15745,"10,00,000"
16545,00001202310120000003430,12/Oct/2023,MKJ ENTERPRISES LIMITED,15719,"10,00,000"
16546,00001202310120000003430,12/Oct/2023,MKJ ENTERPRISES LIMITED,15697,"10,00,000"
16547,00001202310120000003430,12/Oct/2023,MKJ ENTERPRISES LIMITED,15705,"10,00,000"
16548,00001202310120000003430,12/Oct/2023,MKJ ENTERPRISES LIMITED,15737,"10,00,000"
16549,00001202310120000003430,12/Oct/2023,MKJ ENTERPRISES LIMITED,15729,"10,00,000"
16550,00001202310120000003430,12/Oct/2023,MKJ ENTERPRISES LIMITED,15693,"10,00,000"
16551,00001202310120000003454,12/Oct/2023,NARESH HIRALAL BHANSALI,15712,"10,00,000"
16552,00001202310120000003454,12/Oct/2023,NARESH HIRALAL BHANSALI,15700,"10,00,000"
16553,00001202310120000003454,12/Oct/2023,NARESH HIRALAL BHANSALI,15714,"10,00,000"
16554,00001202310120000003457,12/Oct/2023,NEERAJ GANDHI,29729,"1,00,000"
16555,00001202310120000003457,12/Oct/2023,NEERAJ GANDHI,29731,"1,00,000"
16556,00001202310120000003457,12/Oct/2023,NEERAJ GANDHI,9969,"10,000"
16557,00001202310120000003457,12/Oct/2023,NEERAJ GANDHI,9971,"10,000"
16558,00001202310120000003457,12/Oct/2023,NEERAJ GANDHI,9975,"10,000"
16559,00001202310120000003457,12/Oct/2023,NEERAJ GANDHI,9973,"10,000"
16560,00001202310120000003457,12/Oct/2023,NEERAJ GANDHI,9967,"10,000"
16561,00001202310120000003452,12/Oct/2023,NISHANT SARAFF,29727,"1,00,000"
16562,00001202310120000003452,12/Oct/2023,NISHANT SARAFF,29725,"1,00,000"
